"","listing_id","availability_30","price_30","revenue_30"
"4962",17836714,13,182.176470588235,3097
"4963",17837898,24,151,906
"4964",17840816,30,NA,0
"4965",17845504,20,266,2660
"4966",17846529,29,150,150
"4967",17846638,30,NA,0
"4968",17848250,22,267.5,2140
"4969",17850887,30,NA,0
"4970",17852724,30,NA,0
"4971",17852947,25,170,850
"4972",17854391,0,101.166666666667,3035
"4973",17854520,20,181,1810
"4974",17856140,12,100,1800
"4975",17856790,8,260.227272727273,5725
"4976",17858039,15,343.6,5154
"4977",17859048,0,200,6000
"4978",17859831,22,527,4216
"4979",17860847,30,NA,0
"4980",17860944,19,127.363636363636,1401
"4981",17862555,0,234,7020
"4982",17862978,30,NA,0
"4983",17864283,28,25,50
"4984",17868327,20,400,4000
"4985",17869497,25,141.6,708
"4986",17869903,14,149.5625,2393
"4987",17871321,24,164,984
"4988",17872546,28,300,600
"4989",17872967,30,NA,0
"4990",17873766,29,177,177
"4991",17876445,17,355.923076923077,4627
"4992",17877855,0,278.333333333333,8350
"4993",17882892,29,175,175
"4994",17884568,27,140,420
"4995",17888562,23,125,875
"4996",17889276,30,NA,0
"4997",17889449,29,123,123
"4998",17889572,0,86.2,2586
"4999",17889688,28,150,300
"5000",17898109,30,NA,0
"5001",17898617,19,230.909090909091,2540
"5002",17903417,28,102.5,205
"5003",17912068,28,248,496
"5004",17913873,0,400,12000
"5005",17914209,19,173,1903
"5006",17914919,29,311,311
"5007",17915068,27,167,501
"5008",17915647,27,200,600
"5009",17915892,3,375,10125
"5010",17916280,0,68.3333333333333,2050
"5011",17917257,0,165,4950
"5012",17917842,0,73.3333333333333,2200
"5013",17918232,0,120,3600
"5014",17918942,28,35,70
"5015",17919394,30,NA,0
"5016",17920663,30,NA,0
"5017",17921737,0,73.3333333333333,2200
"5018",17922573,0,85,2550
"5019",17930207,29,95,95
"5020",17930255,7,195.260869565217,4491
"5021",17930305,29,118,118
"5022",17930626,21,81,729
"5023",17930677,28,254,508
"5024",17931378,19,137.545454545455,1513
"5025",17931389,24,324,1944
"5026",17931783,0,73.3333333333333,2200
"5027",17932663,0,60,1800
"5028",17933924,8,222.727272727273,4900
"5029",17935051,8,123.363636363636,2714
"5030",17935874,0,85,2550
"5031",17936020,27,591,1773
"5032",17936663,30,NA,0
"5033",17936685,0,73.3333333333333,2200
"5034",17937263,24,241,1446
"5035",17938254,13,225,3825
"5036",17939573,12,310.666666666667,5592
"5037",17943443,30,NA,0
"5038",17943713,30,NA,0
"5039",17947557,30,NA,0
"5040",17949471,29,1314,1314
"5041",17950463,30,NA,0
"5042",17950654,30,NA,0
"5043",17951352,0,73.3333333333333,2200
"5044",17951474,23,143,1001
"5045",17951996,28,202,404
"5046",17953075,29,133,133
"5047",17954195,28,188,376
"5048",17954814,27,257,771
"5049",17954826,15,367,5505
"5050",17954832,27,255,765
"5051",17958718,9,174.666666666667,3668
"5052",17962062,27,286,858
"5053",17962510,2,154,4312
"5054",17962513,24,221,1326
"5055",17967087,28,69,138
"5056",17967125,21,213,1917
"5057",17968088,27,112,336
"5058",17968655,21,132,1188
"5059",17968855,2,68.8928571428571,1929
"5060",17970490,0,162,4860
"5061",17970505,27,170,510
"5062",17970507,17,243,3159
"5063",17970513,4,267,6942
"5064",17970514,27,159,477
"5065",17970623,0,211.566666666667,6347
"5066",17971587,28,270,540
"5067",17974911,13,215.941176470588,3671
"5068",17976509,25,598,2990
"5069",17976861,17,188,2444
"5070",17976868,16,317,4438
"5071",17976869,27,202,606
"5072",17976873,17,63,819
"5073",17976874,25,50,250
"5074",17976876,26,226,904
"5075",17976878,27,50,150
"5076",17976885,27,60,180
"5077",17976887,20,50,500
"5078",17976888,0,60,1800
"5079",17976890,27,50,150
"5080",17976891,27,60,180
"5081",17976893,8,63,1386
"5082",17976896,21,50,450
"5083",17976898,27,50,150
"5084",17976899,13,60,1020
"5085",17982087,3,120.185185185185,3245
"5086",17985519,30,NA,0
"5087",17986744,30,NA,0
"5088",17986773,21,166.444444444444,1498
"5089",17993542,30,NA,0
"5090",17997253,20,330.5,3305
"5091",17998781,28,495,990
"5092",18001971,29,390,390
"5093",18003087,0,45,1350
"5094",18006640,0,90,2700
"5095",18011413,0,423.333333333333,12700
"5096",18014996,22,230,1840
"5097",18020808,1,288,8352
"5098",18021619,30,NA,0
"5099",18027927,10,147,2940
"5100",18028328,27,249,747
"5101",18029702,22,128.75,1030
"5102",18033352,27,195,585
"5103",18034148,27,215,645
"5104",18034270,0,40,1200
"5105",18034609,0,161.8,4854
"5106",18034963,23,200,1400
"5107",18035034,30,NA,0
"5108",18035606,22,226.875,1815
"5109",18036533,0,80.3333333333333,2410
"5110",18038385,30,NA,0
"5111",18040054,28,120,240
"5112",18046732,28,119,238
"5113",18048868,14,469,7504
"5114",18048870,20,186,1860
"5115",18048871,23,254,1778
"5116",18050408,30,NA,0
"5117",18050629,30,NA,0
"5118",18052103,29,235,235
"5119",18052219,29,280,280
"5120",18052304,24,110,660
"5121",18053664,28,180,360
"5122",18054586,0,225,6750
"5123",18054780,30,NA,0
"5124",18055378,29,144,144
"5125",18058163,0,55,1650
"5126",18062439,8,200,4400
"5127",18064901,29,349,349
"5128",18065255,18,85,1020
"5129",18066097,0,314,9420
"5130",18066147,0,286.666666666667,8600
"5131",18066588,12,158.833333333333,2859
"5132",18067618,17,473.076923076923,6150
"5133",18068288,29,167,167
"5134",18068292,24,79,474
"5135",18071294,26,147.5,590
"5136",18071826,0,239.3,7179
"5137",18084569,30,NA,0
"5138",18085050,0,250,7500
"5139",18085220,27,235,705
"5140",18086308,30,NA,0
"5141",18098223,12,218.833333333333,3939
"5142",18098873,29,206,206
"5143",18099255,23,289,2023
"5144",18099695,24,143,858
"5145",18100063,0,425.333333333333,12760
"5146",18100079,22,299,2392
"5147",18100245,0,469.2,14076
"5148",18101265,28,667,1334
"5149",18101349,18,101.666666666667,1220
"5150",18102547,25,190,950
"5151",18103679,30,NA,0
"5152",18119481,24,218,1308
"5153",18120700,0,208.7,6261
"5154",18133260,23,80,560
"5155",18133840,0,184.066666666667,5522
"5156",18136366,25,80,400
"5157",18136923,16,73.5714285714286,1030
"5158",18137251,27,210,630
"5159",18138543,21,160,1440
"5160",18143988,0,307.833333333333,9235
"5161",18144025,10,162.65,3253
"5162",18144135,29,239,239
"5163",18144628,29,144,144
"5164",18144774,26,307.75,1231
"5165",18146757,29,100,100
"5166",18149992,23,465,3255
"5167",18150141,28,375,750
"5168",18152347,0,82,2460
"5169",18156621,28,217,434
"5170",18162294,21,390,3510
"5171",18164672,24,50,300
"5172",18168492,23,195,1365
"5173",18170716,25,49,245
"5174",18173978,30,NA,0
"5175",18174301,29,248,248
"5176",18175072,21,70,630
"5177",18175660,27,120,360
"5178",18176103,17,118.307692307692,1538
"5179",18176287,29,165,165
"5180",18184333,17,132,1716
"5181",18184934,0,301,9030
"5182",18186679,14,165,2640
"5183",18187014,19,161,1771
"5184",18187520,30,NA,0
"5185",18188657,23,289,2023
"5186",18189713,29,650,650
"5187",18189715,20,120,1200
"5188",18190165,30,NA,0
"5189",18190168,15,163.466666666667,2452
"5190",18190543,0,256.733333333333,7702
"5191",18191516,20,207.9,2079
"5192",18202908,19,120,1320
"5193",18206411,21,143.777777777778,1294
"5194",18206938,28,225,450
"5195",18208763,17,77.6923076923077,1010
"5196",18210724,14,67.75,1084
"5197",18211113,0,81,2430
"5198",18217558,29,145,145
"5199",18218674,19,245.454545454545,2700
"5200",18218924,29,485,485
"5201",18221299,29,100,100
"5202",18221323,30,NA,0
"5203",18231945,26,160,640
"5204",18232874,29,125,125
"5205",18233683,30,NA,0
"5206",18234297,24,223,1338
"5207",18234426,30,NA,0
"5208",18239086,30,NA,0
"5209",18244495,0,183.333333333333,5500
"5210",18246519,11,187,3553
"5211",18249022,22,130,1040
"5212",18259383,22,222.25,1778
"5213",18261063,23,65,455
"5214",18266117,29,140,140
"5215",18268199,30,NA,0
"5216",18278588,13,70.5294117647059,1199
"5217",18279704,0,184,5520
"5218",18280015,20,217.8,2178
"5219",18280244,29,278,278
"5220",18280840,30,NA,0
"5221",18283448,30,NA,0
"5222",18285490,23,120,840
"5223",18286191,29,1175,1175
"5224",18286218,0,131.3,3939
"5225",18286679,28,98,196
"5226",18296349,27,270,810
"5227",18297212,28,240,480
"5228",18297569,30,NA,0
"5229",18298125,0,145,4350
"5230",18300576,0,96.8333333333333,2905
"5231",18301569,27,132.666666666667,398
"5232",18304773,10,990,19800
"5233",18305439,3,1190,32130
"5234",18306698,30,NA,0
"5235",18307355,23,165.714285714286,1160
"5236",18308667,16,30,420
"5237",18309801,0,105.333333333333,3160
"5238",18314612,20,80,800
"5239",18316601,29,700,700
"5240",18317157,29,350,350
"5241",18318507,21,147.222222222222,1325
"5242",18319336,0,105.333333333333,3160
"5243",18320411,21,273,2457
"5244",18321258,27,695,2085
"5245",18322523,4,331.923076923077,8630
"5246",18323880,29,450,450
"5247",18324452,30,NA,0
"5248",18328438,30,NA,0
"5249",18335724,30,NA,0
"5250",18336985,0,99,2970
"5251",18337186,29,25,25
"5252",18341226,9,120.952380952381,2540
"5253",18342342,29,131,131
"5254",18342754,15,360,5400
"5255",18342761,0,149.8,4494
"5256",18343857,0,200,6000
"5257",18351836,29,50,50
"5258",18352146,26,42,168
"5259",18352243,23,140,980
"5260",18353291,30,NA,0
"5261",18356821,29,220,220
"5262",18359267,29,100,100
"5263",18362187,28,200,400
"5264",18362985,23,320,2240
"5265",18368743,24,65,390
"5266",18379069,0,237.733333333333,7132
"5267",18379153,20,425.5,4255
"5268",18379205,11,351.368421052632,6676
"5269",18380877,29,126,126
"5270",18381454,30,NA,0
"5271",18381822,30,NA,0
"5272",18382205,18,255.833333333333,3070
"5273",18385717,23,433.857142857143,3037
"5274",18386130,26,220.5,882
"5275",18386333,11,183,3477
"5276",18386583,30,NA,0
"5277",18388374,30,NA,0
"5278",18390520,25,110,550
"5279",18401696,30,NA,0
"5280",18401788,23,124,868
"5281",18403749,30,NA,0
"5282",18403802,25,50,250
"5283",18403922,29,217,217
"5284",18404055,0,219.133333333333,6574
"5285",18404892,15,130,1950
"5286",18404893,29,135,135
"5287",18405666,29,121,121
"5288",18405676,30,NA,0
"5289",18406128,0,87.3333333333333,2620
"5290",18408598,24,324,1944
"5291",18410906,26,30,120
"5292",18418957,29,150,150
"5293",18419417,21,166.111111111111,1495
"5294",18423241,22,69.75,558
"5295",18426821,0,385.166666666667,11555
"5296",18427165,29,240,240
"5297",18428647,12,336.388888888889,6055
"5298",18436336,0,985,29550
"5299",18437327,29,142,142
"5300",18438062,29,85,85
"5301",18438762,28,44,88
"5302",18439083,18,149.583333333333,1795
"5303",18441169,0,144,4320
"5304",18442288,0,421.666666666667,12650
"5305",18442312,30,NA,0
"5306",18442313,29,232,232
"5307",18448655,25,180,900
"5308",18452162,29,156,156
"5309",18453017,25,145,725
"5310",18454350,25,183.6,918
"5311",18454649,24,935,5610
"5312",18455479,26,157.5,630
"5313",18459959,30,NA,0
"5314",18460134,30,NA,0
"5315",18461510,0,357.333333333333,10720
"5316",18461877,30,NA,0
"5317",18471060,29,240,240
"5318",18472410,29,125,125
"5319",18474638,0,165.033333333333,4951
"5320",18478259,9,77.4761904761905,1627
"5321",18479675,9,53.8095238095238,1130
"5322",18481336,9,143.047619047619,3004
"5323",18484255,8,162.045454545455,3565
"5324",18485194,5,188.72,4718
"5325",18487787,0,70,2100
"5326",18495541,9,208.333333333333,4375
"5327",18496184,29,90,90
"5328",18502042,28,100,200
"5329",18502931,30,NA,0
"5330",18505103,0,215,6450
"5331",18510802,16,135,1890
"5332",18510900,13,219.941176470588,3739
"5333",18511480,3,215.666666666667,5823
"5334",18513048,16,618.5,8659
"5335",18516558,30,NA,0
"5336",18517083,24,145,870
"5337",18517588,23,210,1470
"5338",18521531,30,NA,0
"5339",18532552,16,326,4564
"5340",18536817,20,138,1380
"5341",18537207,27,98,294
"5342",18537208,27,128,384
"5343",18537219,27,145,435
"5344",18537936,30,NA,0
"5345",18538204,29,192,192
"5346",18539046,1,397.758620689655,11535
"5347",18539647,28,300,600
"5348",18540744,30,NA,0
"5349",18544491,0,70,2100
"5350",18545238,29,80,80
"5351",18545792,0,160,4800
"5352",18548316,30,NA,0
"5353",18553183,0,120,3600
"5354",18555419,30,NA,0
"5355",18556667,0,162,4860
"5356",18559976,29,120,120
"5357",18561251,23,262.857142857143,1840
"5358",18564007,23,49,343
"5359",18564197,18,49,588
"5360",18571670,7,188.260869565217,4330
"5361",18572080,23,50,350
"5362",18572142,30,NA,0
"5363",18573610,17,469,6097
"5364",18573636,0,197.333333333333,5920
"5365",18573933,30,NA,0
"5366",18573967,29,55,55
"5367",18574620,26,700,2800
"5368",18575867,0,124.333333333333,3730
"5369",18576480,0,258,7740
"5370",18577060,19,233,2563
"5371",18577782,30,NA,0
"5372",18578266,30,NA,0
"5373",18579071,27,49,147
"5374",18579994,0,187.233333333333,5617
"5375",18580358,18,208.333333333333,2500
"5376",18582299,30,NA,0
"5377",18589976,30,NA,0
"5378",18591762,29,210,210
"5379",18596446,30,NA,0
"5380",18597478,28,223,446
"5381",18603034,29,55,55
"5382",18603858,23,220,1540
"5383",18604770,29,65,65
"5384",18605663,12,116.722222222222,2101
"5385",18606323,29,226,226
"5386",18607839,0,418.8,12564
"5387",18609660,0,114.033333333333,3421
"5388",18611022,30,NA,0
"5389",18612661,29,95,95
"5390",18613128,30,NA,0
"5391",18613716,30,NA,0
"5392",18614011,30,NA,0
"5393",18614849,30,NA,0
"5394",18619598,23,200,1400
"5395",18620468,0,233.666666666667,7010
"5396",18620541,0,409,12270
"5397",18623786,0,700,21000
"5398",18626677,28,214,428
"5399",18627240,30,NA,0
"5400",18627727,30,NA,0
"5401",18628538,19,577.272727272727,6350
"5402",18633274,0,218.033333333333,6541
"5403",18634193,0,252,7560
"5404",18635383,0,176.8,5304
"5405",18639282,30,NA,0
"5406",18640947,21,200,1800
"5407",18641128,0,370,11100
"5408",18641938,29,49,49
"5409",18646198,21,222.111111111111,1999
"5410",18649020,23,200,1400
"5411",18650064,19,332.636363636364,3659
"5412",18652110,29,130,130
"5413",18652126,30,NA,0
"5414",18659434,9,81.9047619047619,1720
"5415",18659796,29,958,958
"5416",18660084,0,120,3600
"5417",18661143,29,234,234
"5418",18662546,0,55,1650
"5419",18662761,26,140,560
"5420",18662919,30,NA,0
"5421",18663137,21,234,2106
"5422",18665694,21,135,1215
"5423",18668209,0,483.566666666667,14507
"5424",18676085,30,NA,0
"5425",18677084,0,180.5,5415
"5426",18677099,24,110,660
"5427",18677205,30,NA,0
"5428",18677258,9,385,8085
"5429",18678228,12,161.777777777778,2912
"5430",18679573,0,237,7110
"5431",18681013,0,50,1500
"5432",18681137,29,217,217
"5433",18684920,28,343,686
"5434",18686282,12,98,1764
"5435",18686489,8,206.181818181818,4536
"5436",18693972,0,82.3333333333333,2470
"5437",18697514,22,174,1392
"5438",18699597,28,229,458
"5439",18699812,30,NA,0
"5440",18700548,7,234.04347826087,5383
"5441",18701041,30,NA,0
"5442",18701312,0,79,2370
"5443",18701506,30,NA,0
"5444",18701738,21,124.444444444444,1120
"5445",18701771,12,492,8856
"5446",18701772,23,197,1379
"5447",18701886,29,253,253
"5448",18702450,28,480,960
"5449",18702453,30,NA,0
"5450",18704819,15,350,5250
"5451",18709523,29,100,100
"5452",18711852,30,NA,0
"5453",18712240,30,NA,0
"5454",18712241,20,157,1570
"5455",18713107,22,70,560
"5456",18714839,29,195,195
"5457",18720244,29,235,235
"5458",18720294,2,107.142857142857,3000
"5459",18723050,30,NA,0
"5460",18723198,29,135,135
"5461",18723994,10,545,10900
"5462",18726004,0,27,810
"5463",18733160,28,90,180
"5464",18733600,29,48,48
"5465",18743159,0,157,4710
"5466",18743188,8,263.181818181818,5790
"5467",18744772,23,105,735
"5468",18745445,1,114.137931034483,3310
"5469",18747337,30,NA,0
"5470",18747373,29,120,120
"5471",18749003,13,315.235294117647,5359
"5472",18750467,2,358.571428571429,10040
"5473",18753605,29,238,238
"5474",18760039,0,450,13500
"5475",18763039,0,83,2490
"5476",18763301,13,93,1581
"5477",18763667,28,261,522
"5478",18764549,28,482.5,965
"5479",18767063,16,272.857142857143,3820
"5480",18768598,28,661,1322
"5481",18768631,29,65,65
"5482",18769852,29,191,191
"5483",18783576,0,1120,33600
"5484",18784643,29,331,331
"5485",18790842,23,178,1246
"5486",18790877,30,NA,0
"5487",18800296,28,80,160
"5488",18802149,23,148.571428571429,1040
"5489",18803530,19,325,3575
"5490",18803663,30,NA,0
"5491",18806380,29,468,468
"5492",18807306,29,545,545
"5493",18817015,27,120,360
"5494",18817414,23,594,4158
"5495",18818185,0,130,3900
"5496",18819440,27,299,897
"5497",18819458,27,259,777
"5498",18819462,27,127,381
"5499",18819464,27,157,471
"5500",18819620,26,98,392
"5501",18820076,29,250,250
"5502",18822579,0,126.666666666667,3800
"5503",18822939,25,108.4,542
"5504",18824813,16,45.8571428571429,642
"5505",18826232,18,103.333333333333,1240
"5506",18827082,30,NA,0
"5507",18829871,30,NA,0
"5508",18832178,0,229,6870
"5509",18832321,29,135,135
"5510",18833641,30,NA,0
"5511",18836082,29,300,300
"5512",18838035,27,160,480
"5513",18845641,28,108,216
"5514",18852497,29,178,178
"5515",18853304,1,246.724137931034,7155
"5516",18854287,27,95,285
"5517",18854704,29,110,110
"5518",18858017,25,79,395
"5519",18861193,21,103,927
"5520",18861292,29,116,116
"5521",18862401,30,NA,0
"5522",18864164,27,250,750
"5523",18865480,30,NA,0
"5524",18868133,9,177.428571428571,3726
"5525",18868333,29,69,69
"5526",18870039,30,NA,0
"5527",18874313,23,82.7142857142857,579
"5528",18874511,29,30,30
"5529",18874968,23,91.2857142857143,639
"5530",18875595,28,185,370
"5531",18882031,30,NA,0
"5532",18883812,12,473,8514
"5533",18885039,13,91.4705882352941,1555
"5534",18885925,0,24,720
"5535",18887294,29,175,175
"5536",18887582,0,87.3333333333333,2620
"5537",18888272,28,700,1400
"5538",18889956,21,322,2898
"5539",18892181,30,NA,0
"5540",18892361,16,66.4285714285714,930
"5541",18892455,22,71,568
"5542",18893943,0,260,7800
"5543",18900981,27,90,270
"5544",18901731,30,NA,0
"5545",18902737,29,240,240
"5546",18907079,23,153,1071
"5547",18908932,0,568.333333333333,17050
"5548",18909385,23,200,1400
"5549",18909851,14,128,2048
"5550",18909937,20,230,2300
"5551",18910836,0,131.666666666667,3950
"5552",18911999,0,90,2700
"5553",18919948,30,NA,0
"5554",18921223,0,141.2,4236
"5555",18923806,30,NA,0
"5556",18924643,30,NA,0
"5557",18926200,29,191,191
"5558",18926784,30,NA,0
"5559",18926796,29,113,113
"5560",18928334,27,650,1950
"5561",18931542,0,200,6000
"5562",18938585,28,160,320
"5563",18939200,29,40,40
"5564",18940003,25,45,225
"5565",18940262,1,274.724137931034,7967
"5566",18940860,28,280,560
"5567",18943853,23,528.571428571429,3700
"5568",18944809,26,106.25,425
"5569",18945163,22,315,2520
"5570",18951213,18,115.416666666667,1385
"5571",18951421,30,NA,0
"5572",18953521,30,NA,0
"5573",18955096,7,172,3956
"5574",18955140,17,172,2236
"5575",18955167,8,116,2552
"5576",18955175,5,106,2650
"5577",18955187,21,116,1044
"5578",18955200,22,119,952
"5579",18955227,17,172,2236
"5580",18955449,30,NA,0
"5581",18958153,17,166.923076923077,2170
"5582",18960218,0,78,2340
"5583",18960756,0,225,6750
"5584",18967342,20,161.4,1614
"5585",18969288,0,415,12450
"5586",18969774,0,206.333333333333,6190
"5587",18974482,27,130,390
"5588",18980731,27,295,885
"5589",18982266,30,NA,0
"5590",18982453,0,131.333333333333,3940
"5591",18983267,0,244,7320
"5592",18984988,29,151,151
"5593",18985128,29,133,133
"5594",18985143,20,375,3750
"5595",18985165,24,162.833333333333,977
"5596",18985186,0,97.1,2913
"5597",18985395,0,1990,59700
"5598",18986232,30,NA,0
"5599",18986700,24,104,624
"5600",18986709,29,133,133
"5601",18986714,7,100.739130434783,2317
"5602",18986724,20,110.2,1102
"5603",18986733,23,152,1064
"5604",18986938,14,475,7600
"5605",18987164,29,188,188
"5606",18987197,29,568,568
"5607",18990426,0,285,8550
"5608",18992983,30,NA,0
"5609",18993342,0,259.466666666667,7784
"5610",18993343,16,228.428571428571,3198
"5611",18993512,3,267.777777777778,7230
"5612",18993981,0,211.3,6339
"5613",19001368,12,122.833333333333,2211
"5614",19003097,28,394,788
"5615",19007398,29,574,574
"5616",19007931,28,140,280
"5617",19009230,30,NA,0
"5618",19009618,19,185,2035
"5619",19009828,16,131.714285714286,1844
"5620",19010003,18,235,2820
"5621",19012324,23,285.571428571429,1999
"5622",19022833,24,124.5,747
"5623",19023309,30,NA,0
"5624",19026088,27,208.333333333333,625
"5625",19026604,23,1292.85714285714,9050
"5626",19026605,30,NA,0
"5627",19027590,25,120,600
"5628",19027592,0,127.133333333333,3814
"5629",19027748,30,NA,0
"5630",19028449,1,287,8323
"5631",19029587,22,348,2784
"5632",19030116,29,95,95
"5633",19032357,29,490,490
"5634",19040781,29,151,151
"5635",19042773,30,NA,0
"5636",19046005,15,406.666666666667,6100
"5637",19047031,20,217,2170
"5638",19049962,30,NA,0
"5639",19050308,0,127,3810
"5640",19059415,28,145,290
"5641",19060619,27,207,621
"5642",19060813,15,150,2250
"5643",19061764,17,194.076923076923,2523
"5644",19061773,30,NA,0
"5645",19061774,15,144.6,2169
"5646",19061782,26,148,592
"5647",19061784,30,NA,0
"5648",19061788,21,167.888888888889,1511
"5649",19061794,25,157,785
"5650",19061798,28,233,466
"5651",19061799,29,198,198
"5652",19061824,20,170,1700
"5653",19061827,29,282,282
"5654",19061831,19,456.909090909091,5026
"5655",19061843,29,267,267
"5656",19061865,13,199.529411764706,3392
"5657",19061881,14,100,1600
"5658",19061888,29,167,167
"5659",19061898,19,206.181818181818,2268
"5660",19061917,30,NA,0
"5661",19061936,16,335.642857142857,4699
"5662",19061945,24,758.166666666667,4549
"5663",19061946,21,856,7704
"5664",19061957,29,278,278
"5665",19061959,29,263,263
"5666",19061966,30,NA,0
"5667",19061967,29,461,461
"5668",19061975,13,167.588235294118,2849
"5669",19061979,29,340,340
"5670",19061983,29,181,181
"5671",19061986,29,203,203
"5672",19061989,16,412.928571428571,5781
"5673",19061992,22,153.125,1225
"5674",19061993,13,136.058823529412,2313
"5675",19061997,28,168,336
"5676",19062002,0,154.833333333333,4645
"5677",19062010,22,210.875,1687
"5678",19062026,29,197,197
"5679",19062027,29,210,210
"5680",19062028,29,195,195
"5681",19062031,25,213,1065
"5682",19062033,5,271,6775
"5683",19062035,29,165,165
"5684",19062044,22,220.125,1761
"5685",19062061,19,152.818181818182,1681
"5686",19062076,29,254,254
"5687",19062078,23,262,1834
"5688",19062090,29,337,337
"5689",19062103,29,313,313
"5690",19062108,6,256.708333333333,6161
"5691",19062109,29,197,197
"5692",19062112,29,255,255
"5693",19062115,23,256,1792
"5694",19062117,29,188,188
"5695",19062127,26,190,760
"5696",19062131,5,157.4,3935
"5697",19062137,23,553.142857142857,3872
"5698",19062139,0,162.6,4878
"5699",19062324,29,135,135
"5700",19062508,16,184,2576
"5701",19062518,26,165,660
"5702",19062521,22,440.375,3523
"5703",19062522,22,363.375,2907
"5704",19062529,22,382.625,3061
"5705",19062540,0,350.333333333333,10510
"5706",19062551,19,199,2189
"5707",19062553,22,230,1840
"5708",19062554,25,188,940
"5709",19062555,12,233.333333333333,4200
"5710",19062565,30,NA,0
"5711",19062568,18,213.833333333333,2566
"5712",19062571,29,200,200
"5713",19062589,20,390,3900
"5714",19062591,18,285.333333333333,3424
"5715",19062592,23,206,1442
"5716",19062598,26,172.5,690
"5717",19062603,13,340.470588235294,5788
"5718",19062616,29,202,202
"5719",19062630,14,192.5,3080
"5720",19064085,0,734,22020
"5721",19064179,30,NA,0
"5722",19064381,11,136.947368421053,2602
"5723",19064388,29,184,184
"5724",19064394,19,151.545454545455,1667
"5725",19064405,29,154,154
"5726",19064416,21,222.333333333333,2001
"5727",19064425,23,62.8571428571429,440
"5728",19064455,13,112.529411764706,1913
"5729",19064457,0,174.433333333333,5233
"5730",19064470,0,122.733333333333,3682
"5731",19064477,30,NA,0
"5732",19064551,30,NA,0
"5733",19064611,21,193,1737
"5734",19064626,29,209,209
"5735",19065388,25,45,225
"5736",19065440,0,204.566666666667,6137
"5737",19065721,25,105,525
"5738",19070378,18,292.083333333333,3505
"5739",19070522,21,140,1260
"5740",19074730,26,45,180
"5741",19075818,20,427.3,4273
"5742",19076969,0,175,5250
"5743",19077256,23,900,6300
"5744",19077608,25,232,1160
"5745",19077842,0,210.3,6309
"5746",19078124,13,12,204
"5747",19079226,3,116,3132
"5748",19080562,30,NA,0
"5749",19083329,30,NA,0
"5750",19083566,30,NA,0
"5751",19085289,18,55,660
"5752",19088126,8,237.863636363636,5233
"5753",19089412,19,121.181818181818,1333
"5754",19094444,30,NA,0
"5755",19095959,29,115,115
"5756",19097602,0,30,900
"5757",19097700,0,375,11250
"5758",19098192,30,NA,0
"5759",19098620,11,82.2631578947368,1563
"5760",19105554,30,NA,0
"5761",19106992,24,549,3294
"5762",19108526,30,NA,0
"5763",19110573,24,405.666666666667,2434
"5764",19111214,17,241,3133
"5765",19111216,24,387,2322
"5766",19111217,30,NA,0
"5767",19111220,17,345.230769230769,4488
"5768",19111221,30,NA,0
"5769",19111224,30,NA,0
"5770",19111225,25,144,720
"5771",19111226,12,190.555555555556,3430
"5772",19111227,3,350.592592592593,9466
"5773",19111228,30,NA,0
"5774",19111230,20,255,2550
"5775",19111233,25,297,1485
"5776",19111234,0,316,9480
"5777",19111235,30,NA,0
"5778",19111242,26,446,1784
"5779",19111989,30,NA,0
"5780",19113008,0,479.966666666667,14399
"5781",19113685,30,NA,0
"5782",19113878,29,275,275
"5783",19115891,30,NA,0
"5784",19116067,0,150,4500
"5785",19117359,29,210,210
"5786",19120033,0,231,6930
"5787",19128943,22,39.125,313
"5788",19134215,24,385,2310
"5789",19135086,5,101.52,2538
"5790",19135192,16,327.857142857143,4590
"5791",19135676,14,99.875,1598
"5792",19136002,22,52.5,420
"5793",19138507,0,115,3450
"5794",19139118,30,NA,0
"5795",19140373,30,NA,0
"5796",19141370,30,NA,0
"5797",19146192,0,174.333333333333,5230
"5798",19146613,29,250,250
"5799",19147119,24,375,2250
"5800",19149267,0,170,5100
"5801",19150176,30,NA,0
"5802",19150396,29,144,144
"5803",19150668,27,960,2880
"5804",19151030,7,124,2852
"5805",19153008,29,105,105
"5806",19153368,30,NA,0
"5807",19156793,29,105,105
"5808",19157414,30,NA,0
"5809",19157827,30,NA,0
"5810",19158687,19,175,1925
"5811",19158855,10,270.6,5412
"5812",19159194,27,135,405
"5813",19169266,0,500,15000
"5814",19169534,13,374.941176470588,6374
"5815",19171431,28,203,406
"5816",19173336,30,NA,0
"5817",19174659,21,449,4041
"5818",19177073,0,160,4800
"5819",19178099,30,NA,0
"5820",19178232,0,140,4200
"5821",19180477,0,155,4650
"5822",19184085,29,144,144
"5823",19185724,0,80,2400
"5824",19186396,19,184.545454545455,2030
"5825",19187610,0,71.6666666666667,2150
"5826",19190124,30,NA,0
"5827",19192954,30,NA,0
"5828",19195875,29,100,100
"5829",19200301,0,95,2850
"5830",19201713,27,159,477
"5831",19202449,27,159,477
"5832",19203819,0,302.7,9081
"5833",19205160,15,656,9840
"5834",19205588,4,129.307692307692,3362
"5835",19205892,30,NA,0
"5836",19205969,0,375.4,11262
"5837",19207856,0,115.333333333333,3460
"5838",19207960,0,126.8,3804
"5839",19218995,29,186,186
"5840",19221289,23,260,1820
"5841",19221725,0,493.466666666667,14804
"5842",19234117,0,150,4500
"5843",19234805,29,270,270
"5844",19236360,30,NA,0
